Employee ID,Gender,Job Level,Performance Rating,PromotionChance,Department,FTE group,Time type,Time in Job Level,Age,Nationality,Last hire date,Years since last hire,Position,Salary,Fiscal Year,State,MaritalStatus,RecruitmentSource,PerformanceScore,EngagementSurvey,EmployeeSatisfaction,DateOfBirth
136,Male,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,1,26,Switzerland,2019-04-01,1,6,1430,20,MA,Separated,Indeed,Fully Meets,4.5,3.0,05/14/1961
104,Female,5 - Senior Officer,2,Yes,Sales & Marketing,1.0,Full Time,3,28,Switzerland,2015-04-01,5,5,1710,20,MA,Divorced,Diversity Job Fair,Fully Meets,4.24,4.0,03/14/1986
114,Male,4 - Manager,3,Yes,Sales & Marketing,1.0,Full Time,3,31,Switzerland,2013-04-01,7,4,2170,20,MA,Separated,Employee Referral,Fully Meets,4.61,4.0,12/27/1979
141,Male,3 - Senior Manager,4,Yes,Operations,1.0,Full Time,1,35,Switzerland,2015-04-01,5,3,2830,20,MA,Divorced,Employee Referral,Fully Meets,4.3,5.0,04/29/1986
172,Male,3 - Senior Manager,3,Yes,HR,1.0,Full Time,3,36,Switzerland,2016-04-01,4,3,2860,20,MA,Widowed,LinkedIn,Fully Meets,4.65,4.0,02/25/1977
267,Female,5 - Senior Officer,2,Yes,Finance,1.0,Full Time,1,29,Switzerland,2017-04-01,3,5,1730,20,MA,Divorced,Google Search,Fully Meets,4.1,4.0,12/15/1954
230,Female,6 - Junior Officer,2,No,Operations,1.0,Full Time,2,42,Switzerland,2018-04-01,2,6,1490,20,MA,Divorced,Indeed,Fully Meets,3.8,5.0,07/03/1975
303,Male,4 - Manager,0,No,Operations,1.0,Full Time,0,34,Switzerland,2020-04-01,0,4,2230,20,MA,Divorced,Google Search,Fully Meets,3.6,5.0,04/03/1989
227,Male,4 - Manager,3,No,Sales & Marketing,1.0,Full Time,3,43,Switzerland,2011-04-01,9,4,2250,20,MA,Divorced,Indeed,Fully Meets,4.5,5.0,09/16/1971
022,Male,6 - Junior Officer,3,No,Sales & Marketing,1.0,Full Time,2,25,Switzerland,2017-04-01,2,6,1450,19,MA,Divorced,Indeed,Fully Meets,4.2,3.0,02/20/1978
032,Male,4 - Manager,2,Yes,Sales & Marketing,1.0,Full Time,1,29,Switzerland,2012-04-01,7,4,2110,19,MA,Separated,Diversity Job Fair,Fully Meets,3.5,5.0,01/28/1955
195,Male,5 - Senior Officer,2,No,Operations,1.0,Full Time,1,29,Switzerland,2018-04-01,1,5,1690,19,MA,Divorced,LinkedIn,Fully Meets,4.4,4.0,06/09/1979
250,Male,6 - Junior Officer,2,No,Operations,1.0,Full Time,4,23,Switzerland,2015-04-01,4,6,1420,19,MA,Divorced,LinkedIn,Fully Meets,4.2,3.0,07/18/1961
136,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,0,25,Switzerland,2019-04-01,0,6,1430,19,MA,Separated,Indeed,Fully Meets,4.5,3.0,03/11/1988
104,Female,5 - Senior Officer,2,No,Sales & Marketing,1.0,Full Time,2,27,Switzerland,2015-04-01,4,5,1710,19,MA,Divorced,Diversity Job Fair,Fully Meets,4.24,4.0,08/25/1986
114,Male,4 - Manager,3,Yes,Sales & Marketing,1.0,Full Time,2,30,Switzerland,2013-04-01,6,4,2170,19,MA,Separated,Employee Referral,Fully Meets,4.61,4.0,02/09/1965
141,Male,4 - Manager,2,No,Operations,1.0,Full Time,0,34,Switzerland,2015-04-01,4,4,2130,19,MA,Divorced,Employee Referral,Fully Meets,4.3,5.0,05/06/1990
267,Female,6 - Junior Officer,1,No,Finance,1.0,Full Time,0,28,Switzerland,2017-04-01,2,6,1460,19,MA,Divorced,Google Search,Fully Meets,4.1,4.0,09/19/1958
172,Male,3 - Senior Manager,2,No,HR,1.0,Full Time,2,35,Switzerland,2016-04-01,3,3,2860,19,MA,Widowed,LinkedIn,Fully Meets,4.65,4.0,08/08/1957
230,Female,6 - Junior Officer,3,No,Operations,1.0,Full Time,1,41,Switzerland,2018-04-01,1,6,1490,19,MA,Divorced,Indeed,Fully Meets,3.8,5.0,11/30/1986
227,Male,4 - Manager,2,Yes,Sales & Marketing,1.0,Full Time,2,42,Switzerland,2011-04-01,8,4,2250,19,MA,Divorced,Indeed,Fully Meets,4.5,5.0,02/16/1974
032,Male,3 - Senior Manager,0,No,Sales & Marketing,1.0,Full Time,3,31,Switzerland,2012-04-01,9,3,2810,21,MA,Separated,Diversity Job Fair,Fully Meets,3.5,5.0,01/31/1982
196,Male,3 - Senior Manager,0,No,Operations,1.0,Full Time,1,41,Switzerland,2020-04-01,1,3,2800,21,MA,Separated,LinkedIn,Fully Meets,4.29,5.0,03/17/1964
195,Male,5 - Senior Officer,0,No,Operations,1.0,Full Time,3,31,Switzerland,2018-04-01,3,5,1690,21,MA,Divorced,LinkedIn,Fully Meets,4.4,4.0,09/22/1977
136,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,2,27,Switzerland,2019-04-01,2,6,1430,21,MA,Separated,Indeed,Fully Meets,4.5,3.0,01/03/1987
104,Female,5 - Senior Officer,0,No,Sales & Marketing,1.0,Full Time,4,29,Switzerland,2015-04-01,6,5,1710,21,MA,Divorced,Diversity Job Fair,Fully Meets,4.24,4.0,04/02/1990
114,Male,4 - Manager,0,No,Sales & Marketing,1.0,Full Time,4,32,Switzerland,2013-04-01,8,4,2170,21,MA,Separated,Employee Referral,Fully Meets,4.61,4.0,10/13/1954
141,Male,3 - Senior Manager,0,No,Operations,1.0,Full Time,2,36,Switzerland,2015-04-01,6,3,2830,21,MA,Divorced,Employee Referral,Fully Meets,4.3,5.0,01/11/1966
172,Male,3 - Senior Manager,0,No,HR,1.0,Full Time,4,37,Switzerland,2016-04-01,5,3,2860,21,MA,Widowed,LinkedIn,Fully Meets,4.65,4.0,12/26/1954
267,Female,5 - Senior Officer,0,No,Finance,1.0,Full Time,2,30,Switzerland,2017-04-01,4,5,1730,21,MA,Divorced,Google Search,Fully Meets,4.1,4.0,12/07/1961
303,Male,4 - Manager,0,No,Operations,1.0,Full Time,1,35,Switzerland,2020-04-01,1,4,2230,21,MA,Divorced,Google Search,Fully Meets,3.6,5.0,03/19/1964
274,Male,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,2,19,Switzerland,2018-04-01,2,6,1400,20,MA,Single,Indeed,Fully Meets,3.4,5.0,03/15/1990
014,Male,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,3,20,Switzerland,2017-04-01,3,6,1460,20,MA,Single,Google Search,Fully Meets,4.6,4.0,09/25/1962
019,Male,5 - Senior Officer,2,Yes,Sales & Marketing,1.0,Full Time,3,30,Switzerland,2017-04-01,3,5,1770,20,MA,Single,Google Search,Fully Meets,4.5,4.0,04/09/1984
163,Male,4 - Manager,3,Yes,Finance,1.0,Full Time,3,36,Switzerland,2017-04-01,3,4,2090,20,MA,Single,Indeed,Fully Meets,4.1,5.0,02/05/1978
031,Female,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,3,33,Switzerland,2017-04-01,3,6,1460,20,MA,Single,Google Search,Fully Meets,3.19,3.0,04/19/1980
034,Female,5 - Senior Officer,1,Yes,Internal Services,1.0,Full Time,5,37,Switzerland,2014-04-01,6,5,1760,20,MA,Single,Employee Referral,Fully Meets,4.51,4.0,08/10/1951
053,Male,5 - Senior Officer,2,Yes,Sales & Marketing,1.0,Full Time,3,30,Switzerland,2012-04-01,8,5,1770,20,MA,Single,Employee Referral,Fully Meets,4.4,5.0,06/30/1955
059,Male,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,1,22,Switzerland,2019-04-01,1,6,1490,20,MA,Single,LinkedIn,Fully Meets,4.12,5.0,06/07/1951
064,Male,2 - Director,3,Yes,Sales & Marketing,1.0,Full Time,3,36,Switzerland,2011-04-01,9,2,4220,20,MA,Single,LinkedIn,Fully Meets,3.96,4.0,04/05/1970
067,Male,2 - Director,2,Yes,Operations,1.0,Full Time,1,46,Switzerland,2016-04-01,4,2,4230,20,MA,Single,CareerBuilder,Fully Meets,3.79,5.0,11/06/1963
082,Male,6 - Junior Officer,1,Yes,Internal Services,1.0,Full Time,2,25,Switzerland,2018-04-01,2,6,1490,20,MA,Single,LinkedIn,Fully Meets,4.7,5.0,03/09/1953
223,Female,5 - Senior Officer,0,No,Sales & Marketing,1.0,Full Time,5,29,Switzerland,2011-04-01,9,5,1700,20,MA,Single,Google Search,Fully Meets,3.66,3.0,12/21/1967
125,Male,3 - Senior Manager,0,No,Operations,1.0,Full Time,0,38,Switzerland,2020-04-01,0,3,2810,20,MA,Single,CareerBuilder,Fully Meets,4.64,4.0,07/11/1973
109,Male,6 - Junior Officer,0,No,Sales & Marketing,1.0,Full Time,0,24,Switzerland,2020-04-01,0,6,1500,20,MA,Single,Indeed,Fully Meets,4.6,4.0,10/07/1954
127,Male,1 - Executive,0,No,Finance,1.0,Full Time,2,55,Switzerland,2017-04-01,3,1,8370,20,MA,Single,Google Search,Fully Meets,4.17,4.0,10/28/1989
131,Male,6 - Junior Officer,2,Yes,Sales & Marketing,1.0,Full Time,2,23,Switzerland,2018-04-01,2,6,1460,20,MA,Single,Indeed,Fully Meets,4.48,5.0,04/19/1986
199,Female,6 - Junior Officer,3,Yes,Internal Services,1.0,Full Time,2,24,Switzerland,2018-04-01,2,6,1450,20,MA,Single,Diversity Job Fair,Fully Meets,4.3,3.0,01/10/1986
217,Female,6 - Junior Officer,2,Yes,Sales & Marketing,1.0,Full Time,1,22,Switzerland,2019-04-01,1,6,1450,20,MA,Single,LinkedIn,Fully Meets,3.45,4.0,02/28/1955
188,Male,5 - Senior Officer,2,Yes,Sales & Marketing,1.0,Full Time,4,29,Switzerland,2011-04-01,9,5,1760,20,MA,Single,Indeed,Fully Meets,4.37,3.0,03/11/1954
306,Female,6 - Junior Officer,3,Yes,Operations,1.0,Full Time,1,26,Switzerland,2019-04-01,1,6,1460,20,MA,Single,LinkedIn,Fully Meets,3.4,4.0,07/16/1953
204,Male,6 - Junior Officer,0,No,Sales & Marketing,1.0,Full Time,0,22,Switzerland,2020-04-01,0,6,1470,20,MA,Single,LinkedIn,Fully Meets,3.6,5.0,04/04/1979
205,Male,3 - Senior Manager,2,Yes,Sales & Marketing,1.0,Full Time,3,40,Switzerland,2014-04-01,6,3,2880,20,MA,Single,Indeed,Fully Meets,4.53,5.0,02/20/1970
226,Male,6 - Junior Officer,2,Yes,Sales & Marketing,1.0,Full Time,3,21,Switzerland,2017-04-01,3,6,1480,20,MA,Single,Employee Referral,Fully Meets,4.8,3.0,07/09/1956
299,Male,6 - Junior Officer,3,Yes,Sales & Marketing,1.0,Full Time,3,24,Switzerland,2017-04-01,3,6,1470,20,MA,Single,Indeed,Fully Meets,3.42,4.0,03/27/1972
307,Male,6 - Junior Officer,3,Yes,Operations,1.0,Full Time,1,25,Switzerland,2019-04-01,1,6,1500,20,MA,Single,LinkedIn,Fully Meets,4.07,4.0,12/03/1981
049,Female,6 - Junior Officer,2,Yes,HR,1.0,Full Time,2,31,Switzerland,2018-04-01,2,6,1510,20,MA,Single,Indeed,Fully Meets,4.7,3.0,12/26/1952
075,Female,6 - Junior Officer,3,Yes,Sales & Marketing,1.0,Full Time,3,24,Switzerland,2017-04-01,3,6,1510,20,MA,Single,CareerBuilder,Fully Meets,3.4,5.0,11/02/1953
140,Male,3 - Senior Manager,2,Yes,Sales & Marketing,1.0,Full Time,5,39,Switzerland,2015-04-01,5,3,2910,20,MA,Single,LinkedIn,Fully Meets,4.1,3.0,10/01/1968
154,Male,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,1,31,Switzerland,2019-04-01,1,6,1520,20,MA,Single,LinkedIn,Fully Meets,3.1,3.0,07/18/1968
045,Male,2 - Director,2,No,Internal Services,1.0,Full Time,3,54,Switzerland,2011-04-01,9,2,4310,20,MA,Single,LinkedIn,Fully Meets,3.8,5.0,02/08/1962
269,Male,5 - Senior Officer,3,Yes,Strategy,1.0,Full Time,3,36,Switzerland,2017-04-01,3,5,1820,20,MA,Single,Indeed,Fully Meets,3.9,5.0,06/27/1975
094,Male,4 - Manager,2,No,Operations,1.0,Full Time,2,44,Switzerland,2017-04-01,3,4,2240,20,MA,Single,Google Search,Fully Meets,4.76,5.0,01/10/1962
295,Female,5 - Senior Officer,2,Yes,Operations,1.0,Full Time,3,28,Switzerland,2012-04-01,8,5,1820,20,MA,Single,LinkedIn,Fully Meets,3.21,3.0,01/26/1953
039,Male,5 - Senior Officer,3,Yes,Internal Services,1.0,Full Time,1,24,Switzerland,2015-04-01,5,5,1820,20,MA,Single,LinkedIn,Fully Meets,4.43,3.0,02/18/1960
257,Male,1 - Executive,0,No,Strategy,1.0,Full Time,3,43,Switzerland,2011-04-01,9,1,8500,20,MA,Single,CareerBuilder,Fully Meets,4.68,4.0,02/14/1956
274,Male,6 - Junior Officer,3,No,Operations,1.0,Full Time,1,18,Switzerland,2018-04-01,1,6,1400,19,MA,Single,Indeed,Fully Meets,3.4,5.0,03/17/1989
014,Male,6 - Junior Officer,2,No,Operations,1.0,Full Time,2,19,Switzerland,2017-04-01,2,6,1460,19,MA,Single,Google Search,Fully Meets,4.6,4.0,07/09/1955
019,Male,5 - Senior Officer,0,No,Sales & Marketing,1.0,Full Time,2,29,Switzerland,2017-04-01,2,5,1770,19,MA,Single,Google Search,Fully Meets,4.5,4.0,08/19/1972
163,Male,4 - Manager,3,No,Finance,1.0,Full Time,2,35,Switzerland,2017-04-01,2,4,2090,19,MA,Single,Indeed,Fully Meets,4.1,5.0,08/05/1963
031,Female,6 - Junior Officer,2,No,Operations,1.0,Full Time,2,32,Switzerland,2017-04-01,2,6,1460,19,MA,Single,Google Search,Fully Meets,3.19,3.0,06/12/1956
034,Female,5 - Senior Officer,2,No,Internal Services,1.0,Full Time,4,36,Switzerland,2014-04-01,5,5,1760,19,MA,Single,Employee Referral,Fully Meets,4.51,4.0,02/10/1959
049,Female,6 - Junior Officer,2,No,HR,1.0,Full Time,1,30,Switzerland,2018-04-01,1,6,1510,19,MA,Single,Indeed,Fully Meets,4.7,3.0,09/17/1971
053,Male,5 - Senior Officer,2,Yes,Sales & Marketing,1.0,Full Time,2,29,Switzerland,2012-04-01,7,5,1770,19,MA,Single,Employee Referral,Fully Meets,4.4,5.0,09/16/1972
059,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,0,21,Switzerland,2019-04-01,0,6,1490,19,MA,Single,LinkedIn,Fully Meets,4.12,5.0,06/14/1974
064,Male,2 - Director,3,Yes,Sales & Marketing,1.0,Full Time,2,35,Switzerland,2011-04-01,8,2,4220,19,MA,Single,LinkedIn,Fully Meets,3.96,4.0,02/06/1956
067,Male,3 - Senior Manager,1,No,Operations,1.0,Full Time,0,45,Switzerland,2016-04-01,3,3,2850,19,MA,Single,CareerBuilder,Fully Meets,3.79,5.0,03/04/1979
075,Female,6 - Junior Officer,2,No,Sales & Marketing,1.0,Full Time,2,23,Switzerland,2017-04-01,2,6,1510,19,MA,Single,CareerBuilder,Fully Meets,3.4,5.0,01/12/1961
223,Female,5 - Senior Officer,3,Yes,Sales & Marketing,1.0,Full Time,4,28,Switzerland,2011-04-01,8,5,1700,19,MA,Single,Google Search,Fully Meets,3.66,3.0,02/17/1959
082,Male,6 - Junior Officer,3,No,Internal Services,1.0,Full Time,1,24,Switzerland,2018-04-01,1,6,1490,19,MA,Single,LinkedIn,Fully Meets,4.7,5.0,07/12/1963
127,Male,1 - Executive,3,No,Finance,1.0,Full Time,1,54,Switzerland,2017-04-01,2,1,8370,19,MA,Single,Google Search,Fully Meets,4.17,4.0,01/20/1956
131,Male,6 - Junior Officer,3,No,Sales & Marketing,1.0,Full Time,1,22,Switzerland,2018-04-01,1,6,1460,19,MA,Single,Indeed,Fully Meets,4.48,5.0,02/27/1958
199,Female,6 - Junior Officer,2,No,Internal Services,1.0,Full Time,1,23,Switzerland,2018-04-01,1,6,1450,19,MA,Single,Diversity Job Fair,Fully Meets,4.3,3.0,01/04/1974
140,Male,3 - Senior Manager,3,No,Sales & Marketing,1.0,Full Time,4,38,Switzerland,2015-04-01,4,3,2910,19,MA,Single,LinkedIn,Fully Meets,4.1,3.0,09/24/1969
217,Female,6 - Junior Officer,0,No,Sales & Marketing,1.0,Full Time,0,21,Switzerland,2019-04-01,0,6,1450,19,MA,Single,LinkedIn,Fully Meets,3.45,4.0,01/14/1991
306,Female,6 - Junior Officer,0,No,Operations,1.0,Full Time,0,25,Switzerland,2019-04-01,0,6,1460,19,MA,Single,LinkedIn,Fully Meets,3.4,4.0,03/23/1979
188,Male,5 - Senior Officer,3,Yes,Sales & Marketing,1.0,Full Time,3,28,Switzerland,2011-04-01,8,5,1760,19,MA,Single,Indeed,Fully Meets,4.37,3.0,12/10/1984
299,Male,6 - Junior Officer,2,No,Sales & Marketing,1.0,Full Time,2,23,Switzerland,2017-04-01,2,6,1470,19,MA,Single,Indeed,Fully Meets,3.42,4.0,10/15/1965
205,Male,3 - Senior Manager,3,No,Sales & Marketing,1.0,Full Time,2,39,Switzerland,2014-04-01,5,3,2880,19,MA,Single,Indeed,Fully Meets,4.53,5.0,12/17/1969
226,Male,6 - Junior Officer,2,No,Sales & Marketing,1.0,Full Time,2,20,Switzerland,2017-04-01,2,6,1480,19,MA,Single,Employee Referral,Fully Meets,4.8,3.0,05/05/1973
307,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,0,24,Switzerland,2019-04-01,0,6,1500,19,MA,Single,LinkedIn,Fully Meets,4.07,4.0,01/27/1975
154,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,0,30,Switzerland,2019-04-01,0,6,1520,19,MA,Single,LinkedIn,Fully Meets,3.1,3.0,07/11/1959
045,Male,2 - Director,3,Yes,Internal Services,1.0,Full Time,2,53,Switzerland,2011-04-01,8,2,4310,19,MA,Single,LinkedIn,Fully Meets,3.8,5.0,11/25/1956
269,Male,5 - Senior Officer,3,No,Strategy,1.0,Full Time,2,35,Switzerland,2017-04-01,2,5,1820,19,MA,Single,Indeed,Fully Meets,3.9,5.0,04/25/1978
094,Male,4 - Manager,3,No,Operations,1.0,Full Time,1,43,Switzerland,2017-04-01,2,4,2240,19,MA,Single,Google Search,Fully Meets,4.76,5.0,08/14/1954
295,Female,5 - Senior Officer,3,Yes,Operations,1.0,Full Time,2,27,Switzerland,2012-04-01,7,5,1820,19,MA,Single,LinkedIn,Fully Meets,3.21,3.0,03/19/1970
039,Male,6 - Junior Officer,2,No,Internal Services,1.0,Full Time,0,23,Switzerland,2015-04-01,4,6,1550,19,MA,Single,LinkedIn,Fully Meets,4.43,3.0,12/24/1970
257,Male,1 - Executive,3,Yes,Strategy,1.0,Full Time,2,42,Switzerland,2011-04-01,8,1,8500,19,MA,Single,CareerBuilder,Fully Meets,4.68,4.0,01/16/1955
274,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,3,20,Switzerland,2018-04-01,3,6,1400,21,MA,Single,Indeed,Fully Meets,3.4,5.0,02/03/1964
014,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,4,21,Switzerland,2017-04-01,4,6,1460,21,MA,Single,Google Search,Fully Meets,4.6,4.0,12/16/1957
019,Male,5 - Senior Officer,0,No,Sales & Marketing,1.0,Full Time,4,31,Switzerland,2017-04-01,4,5,1770,21,MA,Single,Google Search,Fully Meets,4.5,4.0,11/21/1983
163,Male,4 - Manager,0,No,Finance,1.0,Full Time,4,37,Switzerland,2017-04-01,4,4,2090,21,MA,Single,Indeed,Fully Meets,4.1,5.0,12/15/1962
031,Female,5 - Senior Officer,0,No,Operations,1.0,Full Time,4,34,Switzerland,2017-04-01,4,5,1730,21,MA,Single,Google Search,Fully Meets,3.19,3.0,06/24/1982
034,Female,4 - Manager,0,No,Internal Services,1.0,Full Time,6,38,Switzerland,2014-04-01,7,4,2170,21,MA,Single,Employee Referral,Fully Meets,4.51,4.0,01/17/1964
053,Male,5 - Senior Officer,0,No,Sales & Marketing,1.0,Full Time,4,31,Switzerland,2012-04-01,9,5,1770,21,MA,Single,Employee Referral,Fully Meets,4.4,5.0,11/27/1973
059,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,2,23,Switzerland,2019-04-01,2,6,1490,21,MA,Single,LinkedIn,Fully Meets,4.12,5.0,07/15/1952
064,Male,2 - Director,0,No,Sales & Marketing,1.0,Full Time,4,37,Switzerland,2011-04-01,10,2,4220,21,MA,Single,LinkedIn,Fully Meets,3.96,4.0,06/26/1962
067,Male,2 - Director,0,No,Operations,1.0,Full Time,2,47,Switzerland,2016-04-01,5,2,4230,21,MA,Single,CareerBuilder,Fully Meets,3.79,5.0,04/08/1955
082,Male,6 - Junior Officer,0,No,Internal Services,1.0,Full Time,3,26,Switzerland,2018-04-01,3,6,1490,21,MA,Single,LinkedIn,Fully Meets,4.7,5.0,01/25/1989
125,Male,3 - Senior Manager,0,No,Operations,1.0,Full Time,1,39,Switzerland,2020-04-01,1,3,2810,21,MA,Single,CareerBuilder,Fully Meets,4.64,4.0,10/10/1954
127,Male,1 - Executive,0,No,Finance,1.0,Full Time,3,56,Switzerland,2017-04-01,4,1,8370,21,MA,Single,Google Search,Fully Meets,4.17,4.0,02/11/1957
109,Male,6 - Junior Officer,0,No,Sales & Marketing,1.0,Full Time,1,25,Switzerland,2020-04-01,1,6,1500,21,MA,Single,Indeed,Fully Meets,4.6,4.0,02/24/1966
131,Male,6 - Junior Officer,0,No,Sales & Marketing,1.0,Full Time,3,24,Switzerland,2018-04-01,3,6,1460,21,MA,Single,Indeed,Fully Meets,4.48,5.0,11/17/1989
199,Female,6 - Junior Officer,0,No,Internal Services,1.0,Full Time,3,25,Switzerland,2018-04-01,3,6,1450,21,MA,Single,Diversity Job Fair,Fully Meets,4.3,3.0,10/24/1984
217,Female,6 - Junior Officer,0,No,Sales & Marketing,1.0,Full Time,2,23,Switzerland,2019-04-01,2,6,1450,21,MA,Single,LinkedIn,Fully Meets,3.45,4.0,08/02/1967
306,Female,6 - Junior Officer,0,No,Operations,1.0,Full Time,2,27,Switzerland,2019-04-01,2,6,1460,21,MA,Single,LinkedIn,Fully Meets,3.4,4.0,03/25/1986
188,Male,5 - Senior Officer,0,No,Sales & Marketing,1.0,Full Time,5,30,Switzerland,2011-04-01,10,5,1760,21,MA,Single,Indeed,Fully Meets,4.37,3.0,03/16/1958
204,Male,6 - Junior Officer,0,No,Sales & Marketing,1.0,Full Time,1,23,Switzerland,2020-04-01,1,6,1470,21,MA,Single,LinkedIn,Fully Meets,3.6,5.0,04/25/1986
205,Male,3 - Senior Manager,0,No,Sales & Marketing,1.0,Full Time,4,41,Switzerland,2014-04-01,7,3,2880,21,MA,Single,Indeed,Fully Meets,4.53,5.0,06/16/1987
299,Male,5 - Senior Officer,0,No,Sales & Marketing,1.0,Full Time,4,25,Switzerland,2017-04-01,4,5,1750,21,MA,Single,Indeed,Fully Meets,3.42,4.0,12/20/1979
226,Male,6 - Junior Officer,0,No,Sales & Marketing,1.0,Full Time,4,22,Switzerland,2017-04-01,4,6,1480,21,MA,Single,Employee Referral,Fully Meets,4.8,3.0,06/24/1980
307,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,2,26,Switzerland,2019-04-01,2,6,1500,21,MA,Single,LinkedIn,Fully Meets,4.07,4.0,08/24/1984
049,Female,6 - Junior Officer,0,No,HR,1.0,Full Time,3,32,Switzerland,2018-04-01,3,6,1510,21,MA,Single,Indeed,Fully Meets,4.7,3.0,06/26/1971
075,Female,6 - Junior Officer,0,No,Sales & Marketing,1.0,Full Time,4,25,Switzerland,2017-04-01,4,6,1510,21,MA,Single,CareerBuilder,Fully Meets,3.4,5.0,03/12/1960
140,Male,3 - Senior Manager,0,No,Sales & Marketing,1.0,Full Time,6,40,Switzerland,2015-04-01,6,3,2910,21,MA,Single,LinkedIn,Fully Meets,4.1,3.0,10/30/1960
154,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,2,32,Switzerland,2019-04-01,2,6,1520,21,MA,Single,LinkedIn,Fully Meets,3.1,3.0,09/10/1988
269,Male,4 - Manager,0,No,Strategy,1.0,Full Time,4,37,Switzerland,2017-04-01,4,4,2240,21,MA,Single,Indeed,Fully Meets,3.9,5.0,09/09/1957
295,Female,5 - Senior Officer,0,No,Operations,1.0,Full Time,4,29,Switzerland,2012-04-01,9,5,1820,21,MA,Single,LinkedIn,Fully Meets,3.21,3.0,09/04/1979
039,Male,5 - Senior Officer,0,No,Internal Services,1.0,Full Time,2,25,Switzerland,2015-04-01,6,5,1820,21,MA,Single,LinkedIn,Fully Meets,4.43,3.0,09/06/1951
257,Male,1 - Executive,0,No,Strategy,1.0,Full Time,4,44,Switzerland,2011-04-01,10,1,8500,21,MA,Single,CareerBuilder,Fully Meets,4.68,4.0,08/11/1965
262,Male,2 - Director,2,Yes,Finance,1.0,Full Time,1,41,Switzerland,2015-04-01,5,2,4170,20,MA,Married,LinkedIn,Fully Meets,4.3,3.0,08/10/1962
011,Male,4 - Manager,3,Yes,Operations,1.0,Full Time,2,34,Switzerland,2011-04-01,9,4,2120,20,MA,Married,Diversity Job Fair,Fully Meets,4.2,4.0,10/31/1953
273,Female,6 - Junior Officer,3,Yes,Internal Services,1.0,Full Time,4,24,Switzerland,2016-04-01,4,6,1410,20,MA,Married,Google Search,Fully Meets,4.36,5.0,04/06/1953
278,Male,3 - Senior Manager,2,Yes,Sales & Marketing,1.0,Full Time,4,39,Switzerland,2016-04-01,4,3,2800,20,MA,Married,Google Search,Fully Meets,3.93,3.0,11/16/1967
035,Male,5 - Senior Officer,3,Yes,Internal Services,1.0,Full Time,3,27,Switzerland,2017-04-01,3,5,1760,20,MA,Married,Indeed,Fully Meets,3.25,5.0,07/07/1966
043,Male,3 - Senior Manager,2,Yes,Operations,1.0,Full Time,4,40,Switzerland,2016-04-01,4,3,2810,20,MA,Married,Indeed,Fully Meets,4.5,5.0,03/16/1965
251,Male,6 - Junior Officer,2,Yes,Sales & Marketing,1.0,Full Time,1,29,Switzerland,2019-04-01,1,6,1410,20,MA,Married,LinkedIn,Fully Meets,3.51,3.0,12/07/1986
051,Male,5 - Senior Officer,2,Yes,Operations,1.0,Full Time,6,31,Switzerland,2012-04-01,8,5,1710,20,MA,Married,Indeed,Fully Meets,4.2,4.0,07/27/1955
058,Male,5 - Senior Officer,2,Yes,Sales & Marketing,1.0,Full Time,2,35,Switzerland,2018-04-01,2,5,1760,20,MA,Married,Indeed,Fully Meets,3.04,3.0,09/08/1952
076,Female,4 - Manager,2,Yes,Internal Services,1.0,Full Time,4,43,Switzerland,2012-04-01,8,4,2130,20,MA,Married,Employee Referral,Fully Meets,4.11,4.0,06/12/1968
083,Female,6 - Junior Officer,4,Yes,Operations,1.0,Full Time,3,23,Switzerland,2017-04-01,3,6,1480,20,MA,Married,Employee Referral,Fully Meets,4.2,3.0,01/25/1980
235,Male,4 - Manager,3,Yes,Internal Services,1.0,Full Time,2,32,Switzerland,2014-04-01,6,4,2110,20,MA,Married,Indeed,Fully Meets,4.2,5.0,06/17/1969
088,Male,6 - Junior Officer,2,Yes,HR,1.0,Full Time,3,24,Switzerland,2017-04-01,3,6,1480,20,MA,Married,LinkedIn,Fully Meets,4.4,5.0,12/30/1980
155,Female,6 - Junior Officer,3,Yes,Operations,1.0,Full Time,2,22,Switzerland,2018-04-01,2,6,1420,20,MA,Married,Indeed,Fully Meets,3.38,3.0,04/08/1982
246,Male,6 - Junior Officer,3,No,Sales & Marketing,1.0,Full Time,5,25,Switzerland,2015-04-01,5,6,1420,20,MA,Married,Indeed,Fully Meets,4.2,3.0,08/28/1962
229,Male,3 - Senior Manager,2,Yes,Internal Services,1.0,Full Time,3,35,Switzerland,2016-04-01,4,3,2820,20,MA,Married,Indeed,Fully Meets,4.4,4.0,10/23/1966
